market_id,market_slug,market_name,question,description,category,tags,event_slug,event_title,volume,liquidity,closed,close_time,clob_token_ids,market_url,relevance_score,primary_topic,country_or_region,event_family,information_structure,hard_rejected,classification_reason,rejection_reason
559681,will-lebron-james-win-the-2028-democratic-presidential-nomination,Will LeBron James win the 2028 Democratic presidential nomination?,Will LeBron James win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,43735792.60518684,2821609.59115,False,2028-11-07T00:00:00Z,"[""100561779829530520068956424581003844045516012444425572625523659025114550346085"", ""46254744034025107660239982269249567113656697231872036621777316158933638064598""]",https://polymarket.com/market/will-lebron-james-win-the-2028-democratic-presidential-nomination,75.0,elections,united_states,democratic-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: primary_topic=elections
559682,will-person-a-win-the-2028-democratic-presidential-nomination,Will Hunter Biden win the 2028 Democratic presidential nomination?,Will Hunter Biden win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,43856115.85799982,1127134.63922,False,2028-11-07T00:00:00Z,"[""11343337042526652606304508556838778144915122118685013460142819817079620240439"", ""19117858613830240204442128472263675815111662346578092643025820800380629933012""]",https://polymarket.com/market/will-person-a-win-the-2028-democratic-presidential-nomination,75.0,elections,united_states,democratic-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: primary_topic=elections
608568,will-fabian-ruiz-win-the-2026-ballon-dor,Will Fabian Ruiz win the 2026 Ballon d'Or?,Will Fabian Ruiz win the 2026 Ballon d'Or?,"This market will resolve according to the winner of the 2026 Ballon d’Or.

If no 2026 Ballon d’Or winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The primary resolution source for this market is official information from France Football (https://www.francefootball.fr/).",,,ballon-dor-winner-2026,Ballon d'Or Winner 2026,680211.3334610001,90109.69236,False,2026-10-31T00:00:00Z,"[""108195640564166028303797840625325548216682391635068759939973120172828369844863"", ""56380980982965039852901882866035095821176660818641430451942857804727544100425""]",https://polymarket.com/market/will-fabian-ruiz-win-the-2026-ballon-dor,75.0,elections,europe,ballon-dor-winner-2026,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=europe
608569,will-rodrygo-win-the-2026-ballon-dor,Will Rodrygo win the 2026 Ballon d'Or?,Will Rodrygo win the 2026 Ballon d'Or?,"This market will resolve according to the winner of the 2026 Ballon d’Or.

If no 2026 Ballon d’Or winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The primary resolution source for this market is official information from France Football (https://www.francefootball.fr/).",,,ballon-dor-winner-2026,Ballon d'Or Winner 2026,87102.57,380060.95185,False,2026-10-31T00:00:00Z,"[""77290292062223352194335362960888113791624288448020020283042360530339640346681"", ""73565707115250304737648390078701738562865901540123293233226716337015420450182""]",https://polymarket.com/market/will-rodrygo-win-the-2026-ballon-dor,75.0,elections,europe,ballon-dor-winner-2026,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=europe
608570,will-enzo-fernandez-win-the-2026-ballon-dor,Will Enzo Fernandez win the 2026 Ballon d'Or?,Will Enzo Fernandez win the 2026 Ballon d'Or?,"This market will resolve according to the winner of the 2026 Ballon d’Or.

If no 2026 Ballon d’Or winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The primary resolution source for this market is official information from France Football (https://www.francefootball.fr/).",,,ballon-dor-winner-2026,Ballon d'Or Winner 2026,65052.57,398378.03819,False,2026-10-31T00:00:00Z,"[""83444231725331029748788783519330545142479351036971782897149349185931267475587"", ""56802293867744542251664822044703217922088183059465617555581150006743940606594""]",https://polymarket.com/market/will-enzo-fernandez-win-the-2026-ballon-dor,75.0,elections,europe,ballon-dor-winner-2026,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=europe
608571,will-bukayo-saka-win-the-2026-ballon-dor,Will Bukayo Saka win the 2026 Ballon d'Or?,Will Bukayo Saka win the 2026 Ballon d'Or?,"This market will resolve according to the winner of the 2026 Ballon d’Or.

If no 2026 Ballon d’Or winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The primary resolution source for this market is official information from France Football (https://www.francefootball.fr/).",,,ballon-dor-winner-2026,Ballon d'Or Winner 2026,145734.65,449209.34748,False,2026-10-31T00:00:00Z,"[""26340910861337876004967885971437671787620937615856183597939235121989453807109"", ""115355611231915628291108243036956200776563033294407368616340332113815475076002""]",https://polymarket.com/market/will-bukayo-saka-win-the-2026-ballon-dor,75.0,elections,europe,ballon-dor-winner-2026,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=europe
608546,will-vincius-jnior-win-the-2026-ballon-dor,Will Vinícius Júnior win the 2026 Ballon d'Or?,Will Vinícius Júnior win the 2026 Ballon d'Or?,"This market will resolve according to the winner of the 2026 Ballon d’Or.

If no 2026 Ballon d’Or winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The primary resolution source for this market is official information from France Football (https://www.francefootball.fr/).",,,ballon-dor-winner-2026,Ballon d'Or Winner 2026,1044829.6933250027,626316.13829,False,2026-10-31T00:00:00Z,"[""87463122783250401770409006373017832501980573239347362136882847193417885543780"", ""97952862579836119400061130049052339741997214184800200176298039013253952161001""]",https://polymarket.com/market/will-vincius-jnior-win-the-2026-ballon-dor,75.0,elections,europe,ballon-dor-winner-2026,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=europe
608547,will-harry-kane-win-the-2026-ballon-dor,Will Harry Kane win the 2026 Ballon d'Or?,Will Harry Kane win the 2026 Ballon d'Or?,"This market will resolve according to the winner of the 2026 Ballon d’Or.

If no 2026 Ballon d’Or winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The primary resolution source for this market is official information from France Football (https://www.francefootball.fr/).",,,ballon-dor-winner-2026,Ballon d'Or Winner 2026,2574406.5973740043,414183.23012,False,2026-10-31T00:00:00Z,"[""72710166409980712002774407052535905861151156175854323762835102340552522606004"", ""77740376296468109233042620775325425521895874827413068707200627224591548200577""]",https://polymarket.com/market/will-harry-kane-win-the-2026-ballon-dor,75.0,elections,europe,ballon-dor-winner-2026,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=europe
559683,will-george-clooney-win-the-2028-democratic-presidential-nomination,Will George Clooney win the 2028 Democratic presidential nomination?,Will George Clooney win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,42875228.17450154,2802293.42439,False,2028-11-07T00:00:00Z,"[""48218088132821386640274752564592889805082274744128282833036735027928992155024"", ""5645396948464928632054207670692862818297222862819597089648758232622731040046""]",https://polymarket.com/market/will-george-clooney-win-the-2028-democratic-presidential-nomination,75.0,elections,united_states,democratic-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: primary_topic=elections
628949,will-daniel-mercuri-win-the-california-governor-election-in-2026,Will Daniel Mercuri win the California Governor Election in 2026?,Will Daniel Mercuri win the California Governor Election in 2026?,"This market will resolve to according to the candidate who wins the 2026 California gubernatorial election currently scheduled for November 3, 2026.

If the results of the election are not confirmed by July 31, 2027, this market will resolve to ""Other"".

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on official certification.",,,california-governor-election-2026,California Governor Election Winner,1396536.847933994,328438.08672,False,2026-11-03T00:00:00Z,"[""53943024503150115514653967017098517943934976181100661411753055914691662047501"", ""75489492325530832648282075587602621325711066054385688667973713801701368143377""]",https://polymarket.com/market/will-daniel-mercuri-win-the-california-governor-election-in-2026,75.0,elections,europe,california-governor-election-2026,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=europe
