market_id,market_slug,market_name,question,description,category,tags,event_slug,event_title,volume,liquidity,closed,close_time,clob_token_ids,market_url,condition_id
559683,will-george-clooney-win-the-2028-democratic-presidential-nomination,Will George Clooney win the 2028 Democratic presidential nomination?,Will George Clooney win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,43453382.27337499,2686084.93829,False,2028-11-08T04:59:00Z,"[""48218088132821386640274752564592889805082274744128282833036735027928992155024"", ""5645396948464928632054207670692862818297222862819597089648758232622731040046""]",https://polymarket.com/market/will-george-clooney-win-the-2028-democratic-presidential-nomination,0x822e61527476cabf98927e3aad385c5ecdae7086f945535f2c1fd9ae8dbfa46e
559684,will-chelsea-clinton-win-the-2028-democratic-presidential-nomination,Will Chelsea Clinton win the 2028 Democratic presidential nomination?,Will Chelsea Clinton win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,50603972.113703005,527225.69796,False,2028-11-08T04:59:00Z,"[""46211769122513729244602558513001215391004042100934296321661285791281233261657"", ""76057920052421891902791411567177996435483774677774664174053982044923692373687""]",https://polymarket.com/market/will-chelsea-clinton-win-the-2028-democratic-presidential-nomination,0xf2e51acfbb6d0414dc2ace81b7dc2af7c165e443dcb91f6caa7aab6d6ab4f06d
559685,will-mrbeast-win-the-2028-democratic-presidential-nomination,Will MrBeast win the 2028 Democratic presidential nomination?,Will MrBeast win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,41009534.181762986,2797067.4395,False,2028-11-08T04:59:00Z,"[""51035537065442638321333063915918274102446051033989435618245745345113522914516"", ""93910251767329056141706007839545721784238465183449597462421810827705938093892""]",https://polymarket.com/market/will-mrbeast-win-the-2028-democratic-presidential-nomination,0xc44edcfdedb422bae8ff1803e2178d1ee025fc41efd81400ccbede709e018841
559686,will-dwayne-the-rock-johnson-win-the-2028-democratic-presidential-nomination,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,12514781.510540996,853318.6691,False,2028-11-08T04:59:00Z,"[""40963724357262746498642320898188195118391211877976821531149510360187173789737"", ""14959910401705469574520698331840889689202579612030624016640567510369602599866""]",https://polymarket.com/market/will-dwayne-the-rock-johnson-win-the-2028-democratic-presidential-nomination,0x8dbf6b51f302fd401065706245c144e93fe209abce183199433d4484b3ed8aff
559687,will-oprah-winfrey-win-the-2028-democratic-presidential-nomination,Will Oprah Winfrey win the 2028 Democratic presidential nomination?,Will Oprah Winfrey win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,54420374.58432899,2884059.42149,False,2028-11-08T04:59:00Z,"[""2213957649161627793381994368131485505647723208738124952452819345058597751695"", ""44046525152074436753629616217525652949736205933417533647338274649282385796755""]",https://polymarket.com/market/will-oprah-winfrey-win-the-2028-democratic-presidential-nomination,0xe06a7e94cf2fa8dc2085b7610fe16e9be1cde6654f34d365c13da1149b276c61
559688,will-andrew-yang-win-the-2028-democratic-presidential-nomination,Will Andrew Yang win the 2028 Democratic presidential nomination?,Will Andrew Yang win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,48828204.60060398,2632203.10265,False,2028-11-08T04:59:00Z,"[""102504892414163237174864879683522880588750452841477290216845150938663289742135"", ""21234886083000978203440582985665409733123024063268807484684316771005736994028""]",https://polymarket.com/market/will-andrew-yang-win-the-2028-democratic-presidential-nomination,0x450810ae738a0ff820d3248f2b24937f63fb8c8cf422ed2a915125adb4d9d3c8
559689,will-beto-orourke-win-the-2028-democratic-presidential-nomination,Will Beto O’Rourke win the 2028 Democratic presidential nomination?,Will Beto O’Rourke win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,42812955.88664803,2804801.98829,False,2028-11-08T04:59:00Z,"[""37126434962149084556522721025504254258386171468763869879755961635390358765833"", ""2426274669138238576933962603416907393958833898063513872892433203206006096668""]",https://polymarket.com/market/will-beto-orourke-win-the-2028-democratic-presidential-nomination,0x8ecd1d15e521b7d1020ad5596cc981c8764e9dcfbc3648f582e1a5138aee7185
559690,will-kim-kardashian-win-the-2028-democratic-presidential-nomination,Will Kim Kardashian win the 2028 Democratic presidential nomination?,Will Kim Kardashian win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,42919729.308171,2721284.68923,False,2028-11-08T04:59:00Z,"[""55087250670040717711131370018408221134109122974378698780636020561523521220754"", ""108145967398435925971960442906832714254932011684365058146885679351681137451999""]",https://polymarket.com/market/will-kim-kardashian-win-the-2028-democratic-presidential-nomination,0x0f8ef3cc906ba7ba94a44724738df44bdd5f73e59e40c9c8b4ff8569e349643c
559691,will-chris-murphy-win-the-2028-democratic-presidential-nomination,Will Chris Murphy win the 2028 Democratic presidential nomination?,Will Chris Murphy win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,17409116.021826,1852057.61673,False,2028-11-08T04:59:00Z,"[""8815924480259634499011776432080696931704057619336093802050596292915996723758"", ""45099054006923138281311463758770234951153596952213440096254242321807308634603""]",https://polymarket.com/market/will-chris-murphy-win-the-2028-democratic-presidential-nomination,0xc720fcfa9e29346a976902f87e0f0f3bdc31d43af501b4fdef4f1780a30dd359
559692,will-jasmine-crockett-win-the-2028-democratic-presidential-nomination,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,36471846.558114,2252815.05282,False,2028-11-08T04:59:00Z,"[""22103094389913052942362639589409218272323168761614999702665821259175535456835"", ""10893367019711826592833821276710094799225035200719824531380610476790390190688""]",https://polymarket.com/market/will-jasmine-crockett-win-the-2028-democratic-presidential-nomination,0x3cd6e52603d80ddbbdac9b1a4d43f9b7faa6aae4fae4d0fdfad3bd58454da7d3
